"osm_id","name","osm_key","osm_value","category","addr:street","addr:housenumber","addr:city","addr:postcode","addr:state","phone","contact:phone","website","contact:website","opening_hours"
"1367143696","FiLLi Cafe","amenity","cafe","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356825930","Pappasito's Cantina","amenity","restaurant","traditional","Southwest Freeway","13750","Sugar Land","77478","TX",NA,NA,NA,NA,NA
"1234229420","Papa Mex","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234343431","Texas Safari Banquet Hall","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301295031","Empire Turkish Grill","amenity","restaurant","traditional","Memorial Drive","12448","Houston","77024","TX","+1-713-827-7475",NA,"http://www.empireturkishgrill.com/",NA,"Mo-Th 11:00-21:00; Fr 11:00-22:00; Sa 12:00-22:00"
"1414691575","Pizza Hut","amenity","restaurant","traditional","Richmond Avenue","9369","Houston","77063","TX","+1 713-266-6161",NA,"https://locations.pizzahut.com/tx/houston/9369-richmond-ave",NA,NA
"1417561332","Burger Guys","amenity","restaurant","traditional","Westheimer Road","12225",NA,"77077",NA,NA,NA,NA,NA,NA
"2557744155","Pei Wei","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2639771133","Hibachi Grill & Buffet","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2675809163","Jason's Deli","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711958646","BB's Tex-Orleans Cooking","amenity","restaurant","traditional","Eldridge Parkway","1275","Houston",NA,"TX",NA,NA,NA,NA,NA
"2711958652","Minuti Coffee","amenity","restaurant","traditional","Eldridge Parkway","1275","Houston",NA,"TX",NA,NA,NA,NA,NA
"2807836153","Chili's","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807836177","Outback Steakhouse","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3010679263","Lupe Tortilla","amenity","restaurant","traditional","Southwest Freeway Frontage Road","15801","Sugar Land","77478","TX",NA,"+1 281-265-7500",NA,"https://tex-mex.com/sugarland/","Mo-Th,Su 11:00-21:00; Fr-Sa 11:00-22:00"
"3010755984","Madras Pavillion","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3011080797","Spicy Tu Jiazu","amenity","restaurant","traditional","Bellaire Boulevard","9888","Houston","77036",NA,NA,NA,NA,NA,NA
"3161120728","Fish City Grill","amenity","restaurant","traditional","City Walk","15980","Sugar Land","77479","TX",NA,NA,NA,NA,"Mo-Th 11:00-21:00; Fr,Sa 11:00-22:00; Su 11:00-21:00"
"3319395603","Denny's","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"3347692913","T Jins China Diner","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3353142754","Denny's","amenity","restaurant","traditional","State Highway 6","1422","Sugar Land","77478",NA,"+1 281 240 0327",NA,"https://locations.dennys.com/TX/SUGAR-LAND/247689",NA,"24/7"
"3845833461","La Madeleine","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3905564364","Orient Express","amenity","restaurant","traditional","Katy Freeway","20039","Katy",NA,"TX",NA,NA,NA,NA,NA
"3905564369","Texas Mesquite Grill","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3906892037","E Star Chinese Buffet","amenity","restaurant","traditional","Katy Freeway","20235","Katy",NA,"TX",NA,NA,NA,NA,NA
"3907001312","Carrabba's Itallian Grill","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3911060269","Tacos La Bala","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3911060270","Taquerias Arandas","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3913116258","Cici's Pizza","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3916915525","Atami Steak & Sushi","amenity","restaurant","traditional","South Mason Road","549","Katy",NA,"TX",NA,NA,NA,NA,NA
"3916915526","BreWingZ Sports Bar & Grill","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3916915528","Kabob Korner","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917249547","China Cottage","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917249548","Fuzzy's Pizza","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4055619511","Yard House","amenity","restaurant","traditional","Sorella Court","800","Houston","77024","TX","+1-713-461-9273",NA,"https://www.yardhouse.com/",NA,"Su-We 11:00-24:00, Th 11:00-01:00, Fr-Sa 11:00-01:30"
"4217908307","Lopez","amenity","restaurant","traditional","Wilcrest Drive","11606","Houston","77099","TX","+1-281-495-2436",NA,"https://vivalopez.com/",NA,NA
"4227381991","Happy Lamp Restaurant","amenity","restaurant","traditional","Hillcroft Avenue","9619",NA,"77096",NA,"+1-713-721-7150",NA,NA,NA,NA
"4227549153","Fu Lu Su","amenity","restaurant","traditional","Cartwright Road","2487","Missouri City","77459","TX",NA,NA,NA,NA,NA
"4227549166","Old Hickory Inn BBQ","amenity","restaurant","traditional","Murphy Road","3334-400","Missouri City","77459","TX",NA,NA,NA,NA,NA
"4227549179","Spring Creek Barbeque","amenity","restaurant","traditional","State Highway 6","4895","Missouri City","77459","TX",NA,NA,NA,NA,NA
"4227549180","Fuzzy's Taco Shop","amenity","restaurant","traditional","State Highway 6","4875","Missouri City","77459","TX",NA,NA,NA,NA,NA
"4227549182","Cafe East Chinese Restaurant and Buffet","amenity","restaurant","traditional","State Highway 6","4645","Sugar Land","77478","TX",NA,NA,NA,NA,NA
"4227549183","Saigon Pho & Grill Vietnamese Noodle House","amenity","restaurant","traditional","State Highway 6","4645","Sugar Land","77478","TX",NA,NA,NA,NA,NA
"4227549186","Dumar's Mediterranean Grill","amenity","restaurant","traditional","State Highway 6","4815","Sugar Land","77479","TX",NA,NA,NA,NA,NA
"4227549187","Casa de Bravos","amenity","restaurant","traditional","State Highway 6","4514","Sugar Land","77478","TX",NA,NA,NA,NA,NA
"4227595091","Volcano Hot Pot & BBQ","amenity","restaurant","traditional","State Highway 6 South","3434","Sugar Land","77478","TX",NA,NA,NA,NA,NA
"4227595094","Pho Ben Noodle House","amenity","restaurant","traditional","State Highway 6 South","3613","Sugar Land","77478","TX",NA,"+1 281-565-0492",NA,"https://phobennoodle.com/","Su-Th 10:00-21:00; Fr-Sa 10:00-21:30"
"4238553089","Paisa twin","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4265057550","Berryhill Tacos Sugarland","amenity","restaurant","traditional","Southwest Freeway","13703","Sugar Land","77478","TX","+1 281 313-8226",NA,"https://www.berryhillsugarland.com/",NA,"Mo-Su 09:00-02:00"
"4316526889","Fung's kitchen","amenity","restaurant","traditional","Southwest Freeway","7320","Houston",NA,"TX",NA,NA,NA,NA,NA
"4316535789","Ocean Palace","amenity","restaurant","traditional","Bellaire Boulevard","11215",NA,NA,NA,NA,NA,NA,NA,NA
"4349048525","The Toasted Yolk Cafe","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mo-Su 07:00-15:00"
"4389799899","Pizza Bella","amenity","restaurant","traditional","Pin Oak Road","1306","Katy","77494","TX",NA,NA,NA,NA,NA
"4515613745","Mai Colachi BBQ & Grill","amenity","restaurant","traditional","Southwest Freeway","13849","Sugar Land","77478","TX",NA,NA,NA,NA,NA
"4521772249","Wieckelcek's Smokehouse and Meat Market","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4640988368","Hooters","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4704144110","Good 'Ol Boys","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4735537343","China Buffet","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5160102921","Tony’s Mexican Restaurant","amenity","restaurant","traditional","South Mason Road","870",NA,"77450",NA,NA,NA,NA,NA,NA
"5194678936","La Pupusa Loca","amenity","restaurant","traditional","HWY6","6810","Houston","77083","TX","+1-281-498-0088",NA,"https://lapupusaloca.com/",NA,"Su-Th 09:00-21:30, Fr-Sa 09:00-22:30"
"5194678938","La Pupusa Rica","amenity","restaurant","traditional","South Gessner Drive","9399","Houston","77074","TX","+1-713-779-0696",NA,NA,NA,"Mo-Th 10:00-21:00, Fr-Sa 09:00-22:00, Su 09:00-21:00"
"5233361457","Gourmet India","amenity","restaurant","traditional","Westheimer Road","13155","Houston","77077","TX","+1-281-493-5435",NA,"gourmetindiahoustontx.com",NA,"Tu-Th,Su 11:00-14:30,17:30-22:00, Fr-Sa 11:00-15:00,17:30-23:00, Mo 11:00-15:00,17:30-22:00"
"5233433183","Bombay Sweets Inc.","amenity","restaurant","traditional","Hillcroft Avenue","5827","Houston","77036","TX","+1-713-780-4453",NA,NA,NA,"Mo-Su 10:00-21:30"
"5246586824","Brewingz Sports Bar & Grill","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5246586852","Antonia's Restaurant - Cucina Italiana","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5246595007","Cicis","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256066564","Russo's New York Pizzeria","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256066587","Fajita Petes","amenity","restaurant","traditional","FM 1463","2611","Katy","77494","TX","+1 281-396-4441",NA,"https://fajitapetes.com/stores/firethorne/",NA,NA
"5256066613","Pepperoni's","amenity","restaurant","traditional","FM 1463","2731","Katy","77494","TX","+12813923900",NA,"https://www.pepperonis.net/",NA,NA
"5256066614","Banh Mi - Juice and Sandwich","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256066615","Fusion Wok","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256066616","Pizza Hut","amenity","restaurant","traditional","FM 1463 Road","2721","Katy","77494","TX","+1 281-574-1122",NA,"https://locations.pizzahut.com/tx/katy/2721-fm-1463-road",NA,NA
"5256216633","Little V Vietnamese Bistro","amenity","restaurant","traditional","FM 1463","4031","Katy","77494","TX",NA,NA,NA,NA,"Tu-Th 11:00-21:30, Fr-Sa 11:00-22:00"
"5256216634","Chuckwagon BBQ & Burgers","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256216648","Ling's Restaurant","amenity","restaurant","traditional","FM 1463","4603","Katy","77494","TX",NA,NA,NA,NA,"Mo-Su 11:00-22:00"
"5256216653","Cane Island Bar & Grill","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256216663","Mama Fu's asian house","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256216665","Fuji Sushi","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256216758","Suzie Wong's Chinese Restaurant","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256216775","Yen Teppanyaki Sushi Steakhouse","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256216782","Big Paulie's Pizzeria","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256551715","Northern Pasta","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256551716","Lucky Dragon","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256551717","Xin Jiang BBQ","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256551720","Tainan Bistro","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256552021","Mala Sichuan Bistro","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256552022","Jing 5","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256552023","Yuan Ten","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256552024","Triple Pepper","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256569177","Taj","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256569180","Gil's Bar-B-Q","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256569181","Lasagna House III","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5256570382","Chopan Kabob House","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5261375063","Dimassi's Mediterranean Buffet","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5261375065","Dimassi's Mediterranean Buffet","amenity","restaurant","traditional",NA,NA,NA,NA,NA,"+1-281-494-0296",NA,"http://www.dimassi.com",NA,NA
"5265842686","Social Pub","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5294736829","RA Sushi","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5294736831","Grimaldi’s","amenity","restaurant","traditional","Queensbury Lane","12848","Houston","77079","TX",NA,NA,NA,NA,NA
"5294752929","Cyclone Anaya’s Mexican Grill","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5294752930","Texas De Brazil","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5300115223","Grubb Burger","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5300115224","Capital Grille","amenity","restaurant","traditional","West Sam Houston Parkway North","840","Houston","77079","TX",NA,NA,NA,NA,NA
"5300115722","Brio","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5300115723","Eddie V’s","amenity","restaurant","traditional","Queensbury Lane","12848","Houston","77079","TX",NA,NA,NA,NA,NA
"5300116121","Seasons 52","amenity","restaurant","traditional","West Sam Houston Parkway North","842","Houston","77079","TX",NA,NA,NA,NA,NA
"5370490567","Antony's Deli","amenity","restaurant","traditional","Katy Freeway","10523","Houston","77024","TX","+1-713-365-0500",NA,NA,NA,NA
"5370490571","Goode Co. Seafood","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5370490581","Guadalajara Hacienda","amenity","restaurant","traditional","Katy Freeway","9799","Houston","77024","TX","+1-713-461-5300",NA,"https://guadalajarahacienda.com/",NA,NA
"5370659673","The Egg & I","amenity","restaurant","traditional","Katy Freeway","9778","Houston",NA,"TX",NA,NA,NA,NA,NA
"5372620401","Rice & Rolls","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5475553046","Pollo Bravo","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5586585870","Peking Cuisine Chinese Restaurant","amenity","restaurant","traditional","Southwest Freeway Frontage Road","8332","Houston","77074","TX",NA,NA,NA,NA,"Mo-Sa 11:00-21:00; Su 11:00-15:00,16:30-21:00"
"5586606465","Pho Binh 59 South","amenity","restaurant","traditional","Southwest Freeway Frontage Road","8336","Houston","77054","TX",NA,NA,NA,NA,"Mo-Sa 10:00-20:00; Su 10:00-16:00"
"5586606466","Maharaja Bhog","amenity","restaurant","traditional","Southwest Freeway Frontage Road","8338","Houston","77074","TX",NA,NA,NA,NA,"We-Su 11:30-15:00, 18:00-21:30; Tu off"
"5757418941","49ers Grill","amenity","restaurant","traditional","Farm to market 359","1800","Richmond","77469","TX",NA,NA,NA,NA,NA
"5757418942","Ninja Japanese Cuisine","amenity","restaurant","traditional","Farm to Market 359","1800","Richmond","77469","TX",NA,NA,NA,NA,NA
"5757418944","Pepperonis Pizzeria","amenity","restaurant","traditional","Fm 359","1800","Richmond","77469","TX",NA,NA,NA,NA,NA
"5759436148","Pizza Hut","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5760943323","Clancy's Public House","amenity","restaurant","traditional","Fm 359","503","Richmond","77406","TX",NA,NA,NA,NA,NA
"5760969896","Pier 36 Seafood & Oyster bar","amenity","restaurant","traditional","East US Highway 90 Alternate","1410","Richmond","77406","TX",NA,NA,NA,NA,NA
"5767270698","Simple Simon’s Pizza","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5767270699","Vincek’s BBQ","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5771241432","Lupe's Mexican Cafe","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5790104999","Los Tios Mexican Restaurant","amenity","restaurant","traditional","Memorial Drive","14006","Houston","77079","TX",NA,NA,NA,NA,NA
"5790105000","Pizaro's Pizza","amenity","restaurant","traditional","Memorial Drive","14028","Houston","77079","TX",NA,NA,NA,NA,NA
"5790105015","Luchi & Joey's","amenity","restaurant","traditional","Memorial Drive","14005","Houston","77079","TX",NA,NA,"https://luchiandjoeys.com/",NA,NA
"5790105016","The Devine Affair","amenity","restaurant","traditional","Memorial Drive","14021","Houston","77079","TX",NA,NA,NA,NA,NA
"5790207643","Pei Wei","amenity","restaurant","traditional","Memorial Drive","14008","Houston","77079","TX",NA,NA,NA,NA,NA
"5790207644","Urban American Kitchen","amenity","restaurant","traditional","Memorial Drive","14008","Houston","77079","TX",NA,NA,NA,NA,NA
"5836565685","Algeria Brazilian Grill","amenity","restaurant","traditional","Katy Freeway","700",NA,"77494",NA,NA,NA,NA,NA,NA
"5998967408","Mascalzone","amenity","restaurant","traditional","Westheimer Road","12126","Houston","77077","TX","+1-832-328-5151",NA,"https://www.mascalzonerestaurant.com/",NA,"Mo-Th 11:00-14:30, 16:30-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00"
"6013902291","Emporio Brazilian Grill","amenity","restaurant","traditional","Westheimer Road","12288","Houston","77077","TX","+1-281-293-7442",NA,"https://www.emporiobraziliangrill.com/",NA,"Mo 11:00-15:00; Tu-Th 11:00-21:30; Fr-Sa 11:00-22:30; Su 12:00-18:00"
"6150443141","The Cheesecake Factory","amenity","restaurant","traditional","Memorial City Way","303","Houston","77024","TX","+1-713-932-6344",NA,"https://locations.thecheesecakefactory.com/tx/memorial-city-153.html",NA,"Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 10:00-24:00; Su 10:00-23:00"
"6284712515","Taqueria El Sol De Mexico","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6299373587","Peli Peli Kitchen","amenity","restaurant","traditional","Katy Freeway","9090","Houston","77055","TX",NA,NA,NA,NA,NA
"6329805051","Billy's Donuts","amenity","restaurant","traditional","Highway 6","7022","Missouri City","77459","TX",NA,NA,NA,NA,"Mo-Fr 04:30-12:00; Sa-Su 04:30-13:00"
"6378197935","La Fiesta Restaurant & Cantina","amenity","restaurant","traditional","Katy Freeway","9427","Houston","77024","TX","+1-713-468-5900",NA,"https://lafiestahouston.com/",NA,NA
"6452485727","Sanskar Maharashtrian Veg Cuisine","amenity","restaurant","traditional","West Grand Parkway South Frontage Road","406","Katy","77494","TX",NA,NA,"http://www.sanskarllc.com/",NA,"We-Mo 12:00-15:00, 17:30-21:00"
"6655586323","Sake Asian Fusion","amenity","restaurant","traditional","University Boulevard","18921","Sugar Land","77479","TX",NA,NA,NA,NA,NA
"6781830925","9ers Grill","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6781830926","Mochi Sushi","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6781830928","Desi Tadka","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6788885215","Salata","amenity","restaurant","traditional","Southwest Freeway","7457","Houston",NA,"TX",NA,NA,NA,NA,NA
"7059068085","Local Table","amenity","restaurant","traditional","Peek Road",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7075774368","The Pizza Shack","amenity","restaurant","traditional","University Boulevard","18721","Sugar Land",NA,"TX",NA,NA,NA,NA,NA
"7141941467","Sushi Choo Choo","amenity","restaurant","traditional","South Voss Road","1675",NA,NA,NA,NA,NA,NA,NA,NA
"7147677549","Thai Spice","amenity","restaurant","traditional","South Voss Road","2520",NA,NA,NA,NA,NA,NA,NA,NA
"7147677566","Kung Fu Kebab","amenity","restaurant","traditional","South Voss Road",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7151982826","Pei Wei","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7152438482","Jason's Deli","amenity","restaurant","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
